2016/05/01,05:00:30,121.20868056,48°39.56'N,068°34.66'W,-2.64457164124E-03,7.09761923838E-04,-5.51686326384E-03,6.20349072163E-04,-9.06454442340E-04,5.96656710469E-04,-5.88954787383E-03,6.81057717511E-04,-5.05134862263E-02,8.89786028145E-04,-2.07555596539E-02,7.02375754610E-04,7.03663544078E-03,8.27270466211E-04,-3.58973357677E-04,2.69641727288E-05,7.38074863732E-04,1.83436872849E-05,1.62142533390E-04,1.51257755444E-05,1.07654864074E-03,1.33506601568E-05,1.62198744191E-04,1.80482360572E-05,-2.93794399827E-04,1.42259418812E-05,9.96894526554E-05,1.02540794370E-05,-2.26E+14,6.84E+13,24.635,1.985,11.689,1.516,91,-2.2,0.8,-0.3,1.0,2.8,0.9,Nul
2016/05/01,05:15:30,121.21909722,48°39.57'N,068°34.65'W,-2.79045928556E-03,6.94418702616E-04,-6.28448611325E-03,6.34426490633E-04,-5.50445144764E-04,5.96752136709E-04,-6.35022323954E-03,7.37944959740E-04,-5.03071151472E-02,9.20617524174E-04,-2.06587445033E-02,6.26237562908E-04,7.31328199272E-03,8.30001967090E-04,-3.74118242467E-04,3.14771003961E-05,7.05341520514E-04,2.02735943460E-05,1.71783808528E-04,1.36382041434E-05,1.07901769152E-03,1.41408807174E-05,1.91931491044E-04,1.47864344783E-05,-2.98583165166E-04,1.79467177493E-05,1.02130114674E-04,9.63741256163E-06,-2.24E+14,1.07E+13,24.645,1.709,11.865,1.476,81,-2.2,1.0,-0.4,1.2,2.9,1.1,Nul
2016/05/01,05:30:30,121.22951389,48°39.57'N,068°34.64'W,-2.29895054932E-03,7.08518753827E-04,-6.06866318124E-03,6.94498931748E-04,-1.43395440230E-03,7.12782259321E-04,-5.59549320301E-03,7.32815160280E-04,-4.93548314025E-02,8.64655283399E-04,-2.08768020116E-02,6.53263972105E-04,6.57555785422E-03,7.71504139578E-04,-3.58485747424E-04,3.10935227717E-05,7.40836598084E-04,1.93793494365E-05,1.87713294365E-04,1.52032764837E-05,1.09174746973E-03,1.44035254931E-05,1.70150689912E-04,1.75951712866E-05,-2.90206098115E-04,1.65374945133E-05,1.17262219187E-04,1.02398472033E-05,-2.26E+14,6.85E+13,25.308,1.956,11.740,1.450,86,-2.1,1.2,-0.2,0.9,2.6,1.1,Nul
2016/05/01,05:45:30,121.23993056,48°39.58'N,068°34.64'W,-2.30611230640E-03,7.00565362868E-04,-6.01641131349E-03,6.90166294552E-04,-1.56609526929E-03,6.01789425035E-04,-6.04506052240E-03,7.53842887263E-04,-5.00975955496E-02,8.49236303211E-04,-2.07004494912E-02,6.76110875629E-04,7.04900253640E-03,8.22874283909E-04,-3.38599939184E-04,3.17069998189E-05,7.02013856992E-04,2.00166712650E-05,1.79753410960E-04,1.52977158700E-05,1.08431718810E-03,1.46001782090E-05,1.43175221497E-04,1.72129773068E-05,-2.97152706172E-04,1.45863084456E-05,1.04248496225E-04,1.08948835162E-05,-2.26E+14,6.84E+13,25.019,1.680,11.521,1.474,74,-2.0,1.0,-0.3,0.7,2.6,0.9,Nul
2016/05/01,06:00:30,121.25034722,48°39.58'N,068°34.64'W,-1.78807854391E-03,7.23046088780E-04,-6.21178786247E-03,7.09340820745E-04,-7.39217811888E-04,6.93856033447E-04,-6.74147331572E-03,8.16772459269E-04,-5.08795730641E-02,7.92556408516E-04,-2.14782475160E-02,7.20633275725E-04,6.83338491283E-03,7.87528649322E-04,-3.81364806723E-04,2.84794471851E-05,7.23229409733E-04,2.02859799906E-05,1.70787608224E-04,1.51634402543E-05,1.06927448176E-03,1.59730217536E-05,1.63580214291E-04,1.78381038045E-05,-2.88274511002E-04,1.42226468158E-05,1.17183062581E-04,1.15996237562E-05,-2.26E+14,6.83E+13,24.979,1.909,11.531,1.438,68,-2.2,1.0,-0.3,0.8,2.6,1.0,Nul
2016/05/01,06:15:30,121.26076389,48°39.58'N,068°34.64'W,-1.92521292958E-03,7.75508305124E-04,-5.79856898562E-03,6.60538970669E-04,-8.64179999984E-04,6.18788653876E-04,-6.31720765741E-03,7.70755413923E-04,-5.05526995936E-02,8.93879747599E-04,-2.11636727500E-02,6.74241379400E-04,7.49959497668E-03,7.86594773276E-04,-3.77029420513E-04,2.86921322027E-05,7.30115635879E-04,1.90750954864E-05,1.62657641840E-04,1.48668670615E-05,1.09951312593E-03,1.36768329393E-05,1.55169665791E-04,1.76860317905E-05,-2.97451887138E-04,1.58699012446E-05,1.21953190432E-04,1.06145066940E-05,-2.26E+14,6.87E+13,25.143,1.751,11.606,1.554,76,-2.1,1.0,-0.3,0.7,2.6,1.0,Nul
2016/05/01,06:30:30,121.27118056,48°39.59'N,068°34.64'W,-2.26022401101E-03,7.39975546182E-04,-5.99773190183E-03,6.94101370418E-04,-1.14388259972E-03,6.55294189932E-04,-6.27123268789E-03,7.90245518834E-04,-5.10461583179E-02,7.95768652040E-04,-2.13730913679E-02,5.74754129946E-04,7.62810523113E-03,7.60796256253E-04,-3.77787388926E-04,2.73525373202E-05,7.20069261246E-04,1.92682074785E-05,1.69796267433E-04,1.51934597212E-05,1.09322196141E-03,1.80260704012E-05,1.57207900365E-04,1.71641976638E-05,-2.96774990202E-04,1.43428256949E-05,1.11114389454E-04,9.57352419803E-06,-2.24E+14,1.65E+13,24.810,1.865,11.051,1.375,65,-2.1,0.9,-0.4,0.6,2.6,1.0,Nul
2016/05/01,06:45:30,121.28159722,48°39.59'N,068°34.63'W,-2.03661803979E-03,7.34000294174E-04,-6.11107049419E-03,6.64406938621E-04,-5.84211523249E-04,6.45206396388E-04,-6.07283063822E-03,7.73625478067E-04,-5.15756818911E-02,9.34901686105E-04,-2.18595502627E-02,6.26106544245E-04,7.01566514822E-03,8.30071980041E-04,-3.23165384937E-04,3.63393133822E-05,7.22550294729E-04,1.97023387357E-05,1.63994008101E-04,1.42312283060E-05,1.09146413603E-03,1.37144573955E-05,1.44466103394E-04,1.57045209128E-05,-3.03024132632E-04,1.75193232887E-05,1.11159621801E-04,8.52979096740E-06,-2.26E+14,5.11E+13,25.249,1.973,11.323,1.476,46,-2.1,1.2,-0.3,0.8,2.7,1.2,Nul
2016/05/01,07:00:30,121.29201389,48°39.59'N,068°34.64'W,-2.58621658351E-03,6.95644642354E-04,-6.35112617647E-03,6.50369314001E-04,-5.17742274262E-04,6.99506662037E-04,-6.58441788293E-03,7.07911911129E-04,-5.18653455970E-02,7.65740196472E-04,-2.15881699485E-02,6.31410203167E-04,7.21273212836E-03,7.82839357382E-04,-3.70482890779E-04,2.77488788157E-05,7.07147966426E-04,1.92298765574E-05,1.74242722449E-04,1.62250079893E-05,1.06894778066E-03,1.16760042894E-05,1.58193047076E-04,1.68342538815E-05,-2.98833729225E-04,1.38569049256E-05,1.10390671914E-04,1.14965477287E-05,-2.26E+14,6.82E+13,25.057,1.959,11.531,1.603,46,-2.3,1.1,-0.4,0.9,2.8,1.3,Nul
2016/05/01,07:15:30,121.30243056,48°39.59'N,068°34.64'W,-2.04457554766E-03,7.73819987260E-04,-6.16736115366E-03,6.94726885366E-04,-6.29942366553E-04,6.08371187807E-04,-6.78806539892E-03,7.76492842389E-04,-5.26882538525E-02,6.70072567805E-04,-2.13608777643E-02,6.53757432324E-04,7.90098788441E-03,7.64521634314E-04,-3.54314507240E-04,2.72911838264E-05,7.30903409285E-04,2.14100188800E-05,1.79840882206E-04,1.64538942373E-05,1.09161736752E-03,1.42217173599E-05,1.70651755912E-04,1.82596413942E-05,-3.00112727856E-04,1.63247744885E-05,1.12239544068E-04,1.10812788045E-05,-2.26E+14,6.41E+13,19.533,1.483,12.151,1.449,65,-2.1,1.2,-0.1,1.4,2.9,1.2,Nul
