2016/09/11,06:15:30,254.26076389,48°39.94'N,068°34.84'W,4.77994718871E-04,2.33487910195E-05,-3.06012661809E-04,1.95471294661E-05,2.27252824875E-04,1.49551942348E-05,-9.33883640534E-05,1.24883370564E-05,5.06238419035E-05,1.48444104147E-05,1.90771338851E-04,1.07668764260E-05,-3.15737830930E-04,1.01772621981E-05,Nul
2016/09/11,06:30:30,254.27118056,48°39.93'N,068°34.82'W,4.67085450272E-04,3.02471199917E-05,-3.14546973766E-04,2.02348871084E-05,2.14180150625E-04,1.36153621261E-05,-9.51757399115E-05,1.52098178016E-05,3.94144275405E-05,1.36529800843E-05,1.93636056540E-04,1.07999076112E-05,-3.35038721743E-04,1.03334671719E-05,Nul
2016/09/11,07:00:30,254.29201389,48°39.93'N,068°34.81'W,4.64193203338E-04,2.56400257469E-05,-3.04251179821E-04,1.91979383699E-05,2.29792360359E-04,1.37035877911E-05,-9.17022149833E-05,1.24906369646E-05,3.81639867755E-05,1.68006761713E-05,2.09411806025E-04,1.10300920660E-05,-3.07423954048E-04,1.15241495184E-05,Nul
2016/09/11,07:15:30,254.30243056,48°39.93'N,068°34.80'W,4.73496199260E-04,2.61951381172E-05,-3.38447598878E-04,2.08849478792E-05,2.35146745455E-04,1.54198949333E-05,-1.02848730448E-04,1.35868930489E-05,4.88922339083E-05,1.63631096822E-05,2.09619257602E-04,1.08354894831E-05,-3.20011408399E-04,1.05018801393E-05,Nul
2016/09/11,07:30:31,254.31285880,48°39.92'N,068°34.79'W,4.91246468457E-04,2.54957160869E-05,-3.35848616410E-04,1.90855601916E-05,2.37168880251E-04,1.43368054886E-05,-9.34172859928E-05,1.35370100793E-05,5.45236726026E-05,1.61492704161E-05,2.11026156480E-04,1.27521108034E-05,-3.30608350829E-04,1.02622593877E-05,Nul
2016/09/11,07:45:30,254.32326389,48°39.92'N,068°34.79'W,4.88722325679E-04,2.49103365753E-05,-3.25065797729E-04,1.85854285588E-05,2.43088133988E-04,1.43838777138E-05,-1.04430760536E-04,1.37336322078E-05,4.47637002664E-05,1.60001874219E-05,2.07469304893E-04,9.87878843844E-06,-3.52549872731E-04,1.02774802733E-05,Nul
2016/09/11,08:00:30,254.33368056,48°39.92'N,068°34.78'W,5.01577287669E-04,2.22456474183E-05,-3.14232911086E-04,1.93123784008E-05,2.59758879073E-04,1.47087845314E-05,-1.13263520845E-04,1.31464299582E-05,3.93787855234E-05,1.44258822770E-05,2.17728728348E-04,1.18791707502E-05,-3.39639270911E-04,1.05000234882E-05,Nul
2016/09/11,08:15:30,254.34409722,48°39.92'N,068°34.78'W,5.19002477872E-04,2.70576546282E-05,-3.32849090234E-04,1.81195463554E-05,2.57005737800E-04,1.45918610675E-05,-1.01807540628E-04,1.28380316036E-05,3.28562964028E-05,1.63340323758E-05,2.12491518985E-04,1.00501899998E-05,-3.44584000814E-04,1.06271719396E-05,Nul
2016/09/11,08:30:30,254.35451389,48°39.92'N,068°34.79'W,5.22678738850E-04,2.39821215525E-05,-3.49221314292E-04,2.00962011251E-05,2.33945806244E-04,1.54108772170E-05,-1.08526107163E-04,1.29618598101E-05,3.57343892798E-05,1.68634164579E-05,2.20823528695E-04,1.01685584552E-05,-3.42692918883E-04,9.75125829166E-06,Nul
2016/09/11,08:45:30,254.36493056,48°39.93'N,068°34.80'W,5.12639534618E-04,2.13720694069E-05,-3.40313768426E-04,1.87061513927E-05,2.39679934964E-04,1.60772176848E-05,-1.11577371775E-04,1.32919013095E-05,4.91981612214E-05,1.63207136504E-05,2.21095101669E-04,1.08104259865E-05,-3.44161423355E-04,1.12286265323E-05,Nul
