2016/05/01,07:30:30,121.31284722,48°39.58'N,068°34.64'W,5.77014545588E-02,1.30575271900E-01,-1.55475375422E-01,-1.94252083561E-01,1.57063189186E-01,6.35119303228E-03,6.67099957039E-03,2.83763048737E-03,5.35968789607E-03,5.87751376070E-03,-4.04377696495E-03,-2.19518090125E-03,1.17582364321E-03,9.27330947332E-05,########,########,########,########,########,########,########,-2.24E+14,3.43E+13,20.268,1.489,11.887,1.462,64,-2.3,0.7,-0.2,0.6,2.7,0.8,Nul
2016/05/01,07:45:30,121.32326389,48°39.57'N,068°34.65'W,5.77014545588E-02,1.30720668401E-01,-1.55032956101E-01,-1.95120979630E-01,1.57612748786E-01,6.78969119101E-03,7.06674663011E-03,2.84041131416E-03,5.33708694872E-03,5.89741832873E-03,-4.08244912332E-03,-2.19572443047E-03,1.18922695049E-03,1.06242488823E-04,########,########,########,########,########,########,########,-2.26E+14,6.82E+13,20.382,1.723,11.961,1.546,67,-2.2,0.7,-0.2,0.8,2.7,0.7,Nul
2016/05/01,08:00:30,121.33368056,48°39.56'N,068°34.66'W,5.76335504917E-02,1.30526806399E-01,-1.55662552827E-01,-1.94074354820E-01,1.57209738413E-01,7.85733888184E-03,8.03030468857E-03,2.84566398699E-03,5.33187134548E-03,5.89088714235E-03,-4.07634299305E-03,-2.19210090234E-03,1.18503841696E-03,1.02020803170E-04,########,########,########,########,########,########,########,-2.29E+14,6.84E+13,20.661,1.526,11.641,1.406,87,-2.1,1.1,-0.2,1.0,2.7,1.0,Nul
2016/05/01,08:15:30,121.34409722,48°39.56'N,068°34.66'W,5.84653753146E-02,1.31011461404E-01,-1.54998923846E-01,-1.93837383165E-01,1.57173101106E-01,7.47603613512E-03,7.68617681055E-03,2.83824844888E-03,5.33071232254E-03,5.85512112167E-03,-4.06450080101E-03,-2.21366089472E-03,1.19377450118E-03,1.10826033247E-04,########,########,########,########,########,########,########,-2.29E+14,6.82E+13,20.674,1.824,11.935,1.479,69,-2.0,0.6,-0.2,0.9,2.5,0.7,Nul
2016/05/01,08:30:30,121.35451389,48°39.55'N,068°34.67'W,6.01969290276E-02,1.33192408928E-01,-1.53773762648E-01,-1.93343692217E-01,1.58455406840E-01,9.93543885149E-03,9.90580162378E-03,2.85338850585E-03,5.35244400269E-03,5.88311192046E-03,-4.07023686278E-03,-2.20442089799E-03,1.19042367435E-03,1.07448684724E-04,########,########,########,########,########,########,########,-2.24E+14,2.55E+13,20.104,1.619,12.031,1.651,92,-2.0,0.8,-0.3,0.8,2.5,0.8,Nul
2016/05/01,08:45:30,121.36493056,48°39.55'N,068°34.67'W,9.02444787535E-02,1.60365399554E-01,-1.33388441615E-01,-1.78908168902E-01,1.77030521327E-01,3.04495266253E-02,2.84198814613E-02,2.85184360207E-03,5.36867032386E-03,5.90861464824E-03,-4.03526538942E-03,-2.19391266640E-03,1.19281712208E-03,1.09861076526E-04,########,########,########,########,########,########,########,-2.15E+14,6.91E+13,18.434,1.398,12.228,1.454,84,-2.0,0.6,-0.2,0.8,2.5,0.6,Nul
2016/05/01,09:00:30,121.37534722,48°39.55'N,068°34.68'W,3.52473010175E-01,4.10560468415E-01,6.36753337507E-02,-6.88649503165E-03,4.09146177806E-01,2.93300575080E-01,2.65644434175E-01,2.87563512016E-03,5.49587309164E-03,6.25072441120E-03,-3.70053843009E-03,-2.08991740901E-03,1.29705177069E-03,2.14920739494E-04,########,########,########,########,########,########,########,-8.46E+13,6.86E+12,18.150,1.384,12.511,1.346,81,-1.8,0.9,-0.3,0.8,2.3,0.8,Nul
2016/05/01,09:15:30,121.38576389,48°39.55'N,068°34.68'W,1.47862801228E+00,1.52602627326E+00,9.97384295140E-01,7.72355297062E-01,1.12831818930E+00,1.06334147209E+00,9.60610683839E-01,3.02610874756E-03,6.10059331114E-03,7.77404588296E-03,-2.08037853188E-03,-1.69585872464E-03,1.66396730755E-03,5.84740402709E-04,########,########,########,########,########,########,########,4.59E+14,8.07E+13,18.949,1.600,12.621,1.825,70,-1.7,1.1,-0.1,1.7,2.6,1.2,Nul
2016/05/01,09:30:30,121.39618056,48°39.55'N,068°34.69'W,3.83866781905E+00,4.10334081518E+00,3.39737298395E+00,3.26600802231E+00,4.26502120080E+00,4.72878571122E+00,4.26869476886E+00,3.56929691379E-03,7.69048303054E-03,1.23713790793E-02,2.75234602518E-03,-6.12242636730E-04,2.54092655549E-03,1.46864075889E-03,########,########,########,########,########,########,########,2.13E+15,2.78E+14,15.617,1.346,12.362,1.491,72,-1.8,1.9,-0.1,2.4,3.4,1.6,Nul
2016/05/01,09:45:30,121.40659722,48°39.54'N,068°34.69'W,7.66139518486E+00,8.76967998127E+00,7.87933595022E+00,7.99570553622E+00,8.95813195608E+00,9.59544799336E+00,8.66088490802E+00,4.26357666892E-03,1.09421218917E-02,2.04317961033E-02,1.12391269630E-02,1.58089776524E-03,4.19084974752E-03,3.13162304745E-03,########,########,########,########,########,########,########,4.88E+15,4.86E+14,15.030,1.337,12.284,1.506,70,-2.2,1.9,0.0,2.4,3.7,1.7,Nul
